transaction_id,account_id,transaction_date,transaction_type,amount,description,counterparty,location,method
TXN_09EB9F0A,CUST_0134_ACC_1,2025-07-21,ACH_Debit,3392.14,Medical payment,,,ATM
TXN_1F06105F,CUST_0134_ACC_1,2025-07-26,Debit_Purchase,3703.45,Grocery purchase,,,Online
TXN_C8AFFD70,CUST_0134_ACC_1,2025-06-16,ACH_Debit,1107.78,Investment transfer,,,Online
TXN_8E540DCC,CUST_0134_ACC_1,2025-06-28,Check_Deposit,683.27,Grocery purchase,,,Electronic
TXN_AF7DC0EC,CUST_0134_ACC_1,2025-03-07,Check_Deposit,610.48,Medical payment,Buchanan Inc,,Branch
TXN_322FDF22,CUST_0134_ACC_1,2025-05-03,ATM_Withdrawal,480.06,Mortgage payment,,,Branch
TXN_F030D878,CUST_0134_ACC_1,2025-03-30,ATM_Withdrawal,4330.45,Insurance payment,,,ATM
TXN_D694EFF6,CUST_0134_ACC_1,2025-05-26,Debit_Purchase,1656.78,Mortgage payment,,Branch_Westside_Plaza,Electronic
TXN_1EA95D53,CUST_0134_ACC_1,2025-07-16,ACH_Credit,3282.76,Investment transfer,,Branch_Southpark_Ave,Branch
TXN_40F3F621,CUST_0134_ACC_1,2025-03-22,Direct_Deposit,3183.02,Medical payment,Johnson-Johnson,,Branch
TXN_61263459,CUST_0134_ACC_1,2025-02-08,Wire_Transfer,918.13,Auto loan payment,Johnson-Wiggins,,ATM
TXN_E9248272,CUST_0134_ACC_1,2025-07-17,ACH_Credit,1405.93,Utility bill,,Branch_University_District,Electronic
TXN_86600FEE,CUST_0134_ACC_1,2025-02-11,ACH_Credit,963.8,Restaurant,Farmer-Sharp,,Electronic
TXN_FE864E66,CUST_0134_ACC_1,2025-03-05,ATM_Withdrawal,215.57,ATM withdrawal,Smith and Sons,,Electronic
TXN_489AC550,CUST_0134_ACC_1,2025-02-19,ACH_Debit,4592.62,Rent payment,,Branch_University_District,Electronic
TXN_45D1AF03,CUST_0134_ACC_1,2025-07-30,Direct_Deposit,1669.47,Gas station,,,Electronic
TXN_EAEDA131,CUST_0134_ACC_1,2025-02-23,ACH_Credit,1488.88,Auto loan payment,Marshall-Perry,Branch_University_District,Mobile
TXN_CA196942,CUST_0134_ACC_1,2025-07-14,ACH_Credit,3277.69,Grocery purchase,,,Mobile
TXN_27347336,CUST_0134_ACC_1,2025-04-23,ACH_Credit,257.66,Salary deposit,,Branch_Downtown_Main,Electronic
TXN_B5A3B4F5,CUST_0134_ACC_1,2025-07-07,ACH_Debit,3810.58,Investment transfer,,Branch_Eastside_Center,Online
TXN_9A6B1CCD,CUST_0134_ACC_1,2025-06-28,Check_Deposit,1769.06,Grocery purchase,Collins Group,,Online
TXN_6D722E3D,CUST_0134_ACC_1,2025-07-14,ACH_Debit,676.99,Investment transfer,Anderson-Douglas,,ATM
TXN_D7621FF1,CUST_0134_ACC_1,2025-04-09,ACH_Debit,4420.31,Grocery purchase,,,Online
TXN_06E74F7D,CUST_0134_ACC_1,2025-05-24,Direct_Deposit,2967.25,Grocery purchase,"Davis, Vasquez and Guerra",Branch_Eastside_Center,Mobile
TXN_EC42517C,CUST_0134_ACC_1,2025-05-16,Check_Deposit,2260.04,ATM withdrawal,Robinson and Sons,,Branch
TXN_2A2DFC3C,CUST_0134_ACC_1,2025-06-27,Check_Deposit,2808.86,Medical payment,,,Branch
TXN_00BBA521,CUST_0134_ACC_1,2025-02-28,Wire_Transfer,508.5,Medical payment,,,ATM
TXN_EB8255D2,CUST_0134_ACC_1,2025-06-01,ACH_Debit,1201.79,Medical payment,,,Branch
TXN_51C7CFFF,CUST_0135_ACC_1,2025-06-16,ACH_Debit,3160.0,Gas station,,,Branch
TXN_10AE8CA1,CUST_0135_ACC_1,2025-06-12,ATM_Withdrawal,3684.27,Rent payment,,,ATM
TXN_EB57124B,CUST_0135_ACC_1,2025-03-25,ACH_Credit,1485.06,Education payment,,,Electronic
TXN_F7828B59,CUST_0135_ACC_1,2025-05-24,Wire_Transfer,1421.71,Education payment,,Branch_Southpark_Ave,Mobile
TXN_7E60BCC0,CUST_0135_ACC_1,2025-03-19,ACH_Credit,3373.96,Medical payment,,Branch_Westside_Plaza,Electronic
TXN_D77C8BA3,CUST_0135_ACC_1,2025-03-20,Debit_Purchase,2517.67,Bill payment,,,Online
TXN_9C535854,CUST_0135_ACC_1,2025-06-14,ACH_Debit,3586.28,Online purchase,,Branch_Downtown_Main,Branch
TXN_8545FF15,CUST_0135_ACC_1,2025-03-29,Check_Deposit,120.48,Bill payment,,,Branch
TXN_368F4053,CUST_0135_ACC_1,2025-06-10,Check_Deposit,3303.82,Rent payment,,,Branch
TXN_105CAC1D,CUST_0135_ACC_1,2025-04-27,Online_Transfer,1994.52,Investment transfer,,,ATM
TXN_1040C4AB,CUST_0135_ACC_1,2025-05-20,ACH_Credit,3607.79,Insurance payment,,,Branch
TXN_D8593B2A,CUST_0135_ACC_1,2025-05-07,Wire_Transfer,4627.95,Online purchase,,,ATM
TXN_1F6EABA3,CUST_0135_ACC_1,2025-07-30,ACH_Debit,4804.42,Medical payment,,,Mobile
TXN_049A876B,CUST_0135_ACC_1,2025-03-23,Check_Deposit,2931.97,Medical payment,Murphy LLC,,Online
TXN_C5613AC8,CUST_0135_ACC_1,2025-06-02,Debit_Purchase,1407.22,Auto loan payment,,,ATM
TXN_48B3E985,CUST_0135_ACC_1,2025-05-18,Check_Deposit,546.41,Grocery purchase,Adkins Group,,ATM
TXN_B2DC212F,CUST_0135_ACC_1,2025-05-27,ACH_Debit,1393.69,Mortgage payment,,,ATM
TXN_1694EA9D,CUST_0135_ACC_1,2025-06-25,Debit_Purchase,77.13,Utility bill,Smith Ltd,Branch_University_District,Online
TXN_F9120302,CUST_0135_ACC_1,2025-02-09,Check_Deposit,654.84,Gas station,,,Branch
TXN_61D38606,CUST_0135_ACC_1,2025-06-26,Wire_Transfer,2011.02,Salary deposit,,,Online
TXN_A79EE50F,CUST_0135_ACC_1,2025-03-04,Direct_Deposit,1282.96,Online purchase,,,Electronic
TXN_72D4308E,CUST_0135_ACC_1,2025-04-02,ACH_Credit,4125.37,Investment transfer,,,Mobile
TXN_C50DB074,CUST_0135_ACC_1,2025-05-16,Online_Transfer,992.11,Utility bill,,,Online
TXN_06B76239,CUST_0135_ACC_1,2025-05-01,Direct_Deposit,1775.61,Salary deposit,Lopez-Kane,,Branch
TXN_0B4F8241,CUST_0135_ACC_1,2025-07-27,Direct_Deposit,194.81,Utility bill,,Branch_University_District,Branch
TXN_0A0EE9F1,CUST_0135_ACC_1,2025-04-17,ATM_Withdrawal,2663.38,Grocery purchase,,,ATM
TXN_C60094D1,CUST_0135_ACC_1,2025-07-31,Check_Deposit,2376.41,Credit card payment,,,Branch
TXN_6D99B1E2,CUST_0135_ACC_1,2025-04-25,Check_Deposit,670.88,Mortgage payment,Gardner-Wilson,,Electronic
TXN_2EE044E8,CUST_0135_ACC_1,2025-03-25,ATM_Withdrawal,1582.2,Mortgage payment,,,Online
TXN_4C64BF0C,CUST_0135_ACC_1,2025-06-21,ACH_Credit,637.49,Utility bill,Rogers-Stafford,,Online
TXN_828D0922,CUST_0135_ACC_1,2025-03-20,Debit_Purchase,1124.25,Rent payment,,,Electronic
TXN_42EB71AC,CUST_0135_ACC_1,2025-06-28,ACH_Credit,4344.25,Grocery purchase,,Branch_Northgate_Mall,Electronic
TXN_CD3B42D7,CUST_0135_ACC_1,2025-05-01,Direct_Deposit,2384.83,ATM withdrawal,,Branch_University_District,Mobile
TXN_DC5A6E2C,CUST_0135_ACC_1,2025-05-12,Debit_Purchase,2403.59,Grocery purchase,,,Electronic
TXN_DAC82454,CUST_0135_ACC_1,2025-06-02,Debit_Purchase,2194.62,Bill payment,,,Online
TXN_DBB4CFA9,CUST_0135_ACC_1,2025-06-03,ACH_Debit,4644.69,Auto loan payment,,,ATM
TXN_E60B8410,CUST_0135_ACC_1,2025-04-05,ATM_Withdrawal,4509.53,Mortgage payment,"Baker, Casey and Simmons",,Online
TXN_4AD43961,CUST_0135_ACC_3,2025-02-07,Wire_Transfer,2217.42,Education payment,"Martinez, Perez and Ellis",,Mobile
TXN_68A449F2,CUST_0135_ACC_3,2025-02-23,Direct_Deposit,1111.72,Education payment,"Marquez, Martinez and Bailey",,Online
TXN_25D465CE,CUST_0135_ACC_3,2025-04-25,Check_Deposit,2132.25,Gas station,"Joyce, Miller and Camacho",,Mobile
TXN_8BEC9C1F,CUST_0135_ACC_3,2025-05-04,Debit_Purchase,2631.54,Gas station,,,Mobile
TXN_E7D7C4C7,CUST_0135_ACC_3,2025-04-15,Direct_Deposit,2097.21,Salary deposit,"Lee, Larsen and Walker",,Branch
TXN_E88C453E,CUST_0135_ACC_3,2025-02-06,Online_Transfer,596.58,Salary deposit,,Branch_University_District,Mobile
TXN_EECE8378,CUST_0135_ACC_3,2025-06-15,ATM_Withdrawal,3798.76,Salary deposit,Fox-Chan,,ATM
TXN_4BF117DF,CUST_0135_ACC_3,2025-05-15,Check_Deposit,2565.57,Rent payment,,,ATM
TXN_FC9D16D6,CUST_0135_ACC_3,2025-05-09,ACH_Debit,3949.61,Mortgage payment,,,ATM
TXN_2D81E2F1,CUST_0135_ACC_3,2025-02-11,Debit_Purchase,2317.37,Mortgage payment,,,ATM
TXN_666EE177,CUST_0135_ACC_3,2025-05-09,ACH_Credit,1818.58,Gas station,"Hall, Valentine and Schmidt",,Online
TXN_C8BEB853,CUST_0135_ACC_3,2025-04-11,Wire_Transfer,3186.38,Salary deposit,Becker Ltd,,Branch
TXN_0D81850A,CUST_0135_ACC_3,2025-05-28,Check_Deposit,4701.62,Medical payment,,,ATM
TXN_C58A9509,CUST_0135_ACC_3,2025-05-25,Wire_Transfer,2446.55,Grocery purchase,,,Electronic
TXN_E649ECBB,CUST_0135_ACC_3,2025-07-04,Wire_Transfer,476.61,Insurance payment,,,ATM
TXN_521EFBDB,CUST_0135_ACC_3,2025-06-18,ATM_Withdrawal,2634.61,Education payment,,Branch_Suburban_Center,Electronic
TXN_0291E823,CUST_0135_ACC_3,2025-03-02,Online_Transfer,4119.89,Bill payment,"Coleman, Harris and Williams",,Mobile
TXN_4616496B,CUST_0135_ACC_3,2025-07-27,Wire_Transfer,258.8,Medical payment,Phillips-Santana,Branch_Airport_Terminal,ATM
TXN_A88CEDCC,CUST_0135_ACC_3,2025-07-27,ATM_Withdrawal,906.58,ATM withdrawal,,,Electronic
TXN_2A591DC5,CUST_0135_ACC_3,2025-07-13,Online_Transfer,3364.42,Credit card payment,Morris-Griffith,Branch_Eastside_Center,Branch
TXN_059D634C,CUST_0135_ACC_3,2025-03-28,Debit_Purchase,2549.37,Gas station,,,Online
TXN_71DC8F5E,CUST_0135_ACC_3,2025-02-16,Online_Transfer,1988.34,Auto loan payment,,,ATM
TXN_AB536486,CUST_0135_ACC_3,2025-06-10,Online_Transfer,1840.3,Insurance payment,"Collins, Leblanc and Austin",,Mobile
TXN_09BC369E,CUST_0135_ACC_3,2025-07-25,Check_Deposit,3900.39,Utility bill,,,Electronic
TXN_4337FFB9,CUST_0135_ACC_3,2025-02-13,Debit_Purchase,241.66,Insurance payment,,,Branch
TXN_BDFE5AC4,CUST_0135_ACC_3,2025-04-17,ACH_Credit,4499.62,Education payment,,,Online
TXN_1B568815,CUST_0135_ACC_3,2025-02-28,Online_Transfer,3303.82,Insurance payment,Duran and Sons,Branch_Southpark_Ave,Online
TXN_BE388149,CUST_0135_ACC_3,2025-04-14,ATM_Withdrawal,2708.7,Restaurant,Lucas Group,,ATM
TXN_1730D9F8,CUST_0135_ACC_3,2025-05-20,ACH_Debit,740.42,ATM withdrawal,,,Online
TXN_076A84F9,CUST_0135_ACC_3,2025-03-19,Debit_Purchase,2809.52,Auto loan payment,,,Mobile
TXN_D1FAEA50,CUST_0135_ACC_3,2025-04-07,Direct_Deposit,2027.83,ATM withdrawal,Richmond LLC,,Electronic
TXN_9E6962D6,CUST_0135_ACC_3,2025-02-28,ACH_Credit,4430.09,Insurance payment,,,Mobile
TXN_34BDD440,CUST_0135_ACC_3,2025-04-16,Online_Transfer,627.93,Mortgage payment,,,Electronic
TXN_B51ED69D,CUST_0135_ACC_3,2025-06-13,ACH_Debit,1489.68,Gas station,,,Mobile
TXN_ED93B2BF,CUST_0135_ACC_3,2025-05-19,ACH_Credit,3944.96,Bill payment,,,Electronic
TXN_B2FDB7FB,CUST_0135_ACC_3,2025-06-04,Direct_Deposit,2122.81,Bill payment,,,Online
TXN_BEDFDED0,CUST_0135_ACC_3,2025-03-12,ATM_Withdrawal,4293.53,ATM withdrawal,Chambers LLC,,ATM
TXN_E45005CD,CUST_0135_ACC_3,2025-02-04,Debit_Purchase,4164.44,Salary deposit,Meyer PLC,,Electronic
TXN_35814408,CUST_0135_ACC_3,2025-02-21,Direct_Deposit,3220.23,Online purchase,,,ATM
TXN_788191D1,CUST_0137_ACC_1,2025-05-27,Check_Deposit,515.65,Mortgage payment,,,Electronic
TXN_7CD61A1E,CUST_0137_ACC_1,2025-04-28,Online_Transfer,523.36,Rent payment,,,Electronic
TXN_43BA42A6,CUST_0137_ACC_1,2025-06-01,Check_Deposit,4864.88,Bill payment,Short-Weaver,,Online
TXN_9F08A944,CUST_0137_ACC_1,2025-05-23,ACH_Credit,3052.65,Medical payment,Jones Ltd,,Electronic
TXN_8EE9D01F,CUST_0137_ACC_1,2025-04-05,Check_Deposit,313.62,Utility bill,,,Online
TXN_4AC51A5F,CUST_0137_ACC_1,2025-03-23,Online_Transfer,691.47,Online purchase,,,Branch
TXN_60B218E8,CUST_0137_ACC_1,2025-07-30,Debit_Purchase,3206.94,Insurance payment,,Branch_University_District,Electronic
TXN_F71F9BFE,CUST_0137_ACC_1,2025-04-12,Check_Deposit,1454.8,Credit card payment,,,Electronic
TXN_C8E86F5D,CUST_0137_ACC_1,2025-07-13,Direct_Deposit,3247.58,Grocery purchase,Sims Group,Branch_Suburban_Center,Online
TXN_9EB05B93,CUST_0137_ACC_1,2025-05-19,Wire_Transfer,2377.54,Rent payment,,,Electronic
TXN_043C3C78,CUST_0137_ACC_1,2025-07-10,Wire_Transfer,2847.28,Salary deposit,,,Branch
TXN_80E96B8D,CUST_0137_ACC_1,2025-06-07,ACH_Debit,4767.06,Gas station,Blake-Walker,,Online
TXN_D5378AD2,CUST_0137_ACC_1,2025-02-21,ATM_Withdrawal,3820.7,ATM withdrawal,,,Electronic
TXN_B75DAAFD,CUST_0137_ACC_1,2025-08-01,Debit_Purchase,4526.01,Restaurant,,,Electronic
TXN_3D417EBF,CUST_0137_ACC_1,2025-05-22,Online_Transfer,4016.71,ATM withdrawal,,Branch_University_District,ATM
TXN_2472D0C1,CUST_0137_ACC_1,2025-05-21,Online_Transfer,3082.05,Bill payment,,,Electronic
TXN_0A304463,CUST_0137_ACC_1,2025-04-09,Wire_Transfer,4386.98,Gas station,,,Electronic
TXN_055A3DBC,CUST_0137_ACC_1,2025-07-09,Online_Transfer,1781.06,Credit card payment,,,Online
TXN_03EB98C7,CUST_0137_ACC_1,2025-06-02,ATM_Withdrawal,3471.6,Bill payment,"Richmond, Fisher and Little",,Electronic
TXN_3CFC7BD6,CUST_0137_ACC_1,2025-07-08,Check_Deposit,4691.69,Auto loan payment,,Branch_Westside_Plaza,Branch
TXN_8A0814DA,CUST_0137_ACC_1,2025-03-25,ATM_Withdrawal,1413.45,ATM withdrawal,"Oconnor, Conway and Bowman",Branch_University_District,Branch
TXN_A53DAA94,CUST_0137_ACC_1,2025-04-03,Direct_Deposit,1719.07,Rent payment,,,Mobile
TXN_74F85BE6,CUST_0137_ACC_1,2025-06-03,ATM_Withdrawal,4884.45,Auto loan payment,,,Mobile
TXN_D93C59D5,CUST_0137_ACC_1,2025-03-20,Debit_Purchase,1754.0,Bill payment,,,Branch
TXN_4AFB33B6,CUST_0137_ACC_1,2025-04-08,Check_Deposit,4813.39,Credit card payment,,,Electronic
TXN_8233C968,CUST_0137_ACC_1,2025-02-05,ACH_Debit,3498.57,Auto loan payment,,,Mobile
TXN_7D13A034,CUST_0137_ACC_1,2025-06-11,Online_Transfer,534.5,Auto loan payment,,Branch_Suburban_Center,Mobile
TXN_06877287,CUST_0137_ACC_1,2025-05-01,Check_Deposit,1552.24,Gas station,,,Mobile
TXN_4D24622D,CUST_0137_ACC_1,2025-05-19,Direct_Deposit,4736.42,Grocery purchase,Garza Ltd,,Mobile
TXN_DA291382,CUST_0137_ACC_1,2025-03-22,ATM_Withdrawal,2841.63,Restaurant,"Freeman, Obrien and Cunningham",,Mobile
TXN_EC71D2AA,CUST_0137_ACC_1,2025-05-23,Check_Deposit,908.17,Grocery purchase,,,Branch
TXN_09875D58,CUST_0137_ACC_1,2025-07-09,Wire_Transfer,191.8,Education payment,,,Online
TXN_EB616CF4,CUST_0137_ACC_1,2025-06-03,Debit_Purchase,1657.82,Grocery purchase,,,Branch
TXN_32A57CAC,CUST_0137_ACC_1,2025-02-10,Direct_Deposit,4096.68,Grocery purchase,Garza Ltd,,ATM
TXN_5D3383FC,CUST_0137_ACC_1,2025-07-24,ACH_Debit,2642.58,Insurance payment,,,Electronic
TXN_9682A2FA,CUST_0137_ACC_1,2025-05-17,Direct_Deposit,1023.13,Online purchase,Levy and Sons,,Online
TXN_CA2A0C2D,CUST_0137_ACC_1,2025-04-08,Online_Transfer,3906.78,Medical payment,"Fletcher, Munoz and Ochoa",,ATM
TXN_85819D79,CUST_0137_ACC_1,2025-06-12,ACH_Debit,968.93,Auto loan payment,,,ATM
TXN_B08666C5,CUST_0137_ACC_1,2025-02-10,Debit_Purchase,1058.65,Salary deposit,,,Mobile
TXN_5A3154FB,CUST_0137_ACC_1,2025-05-30,ATM_Withdrawal,535.31,Online purchase,,,Branch
TXN_042C901A,CUST_0137_ACC_1,2025-04-23,Debit_Purchase,3585.32,Education payment,,Branch_Downtown_Main,ATM
TXN_887F9F8B,CUST_0137_ACC_1,2025-04-26,ACH_Debit,3825.99,Investment transfer,"Johnson, Ross and Trujillo",,Electronic
TXN_7773F3B4,CUST_0137_ACC_1,2025-06-16,ACH_Debit,3095.86,Medical payment,Caldwell-Johnson,,Online
TXN_53F32461,CUST_0137_ACC_1,2025-05-16,Direct_Deposit,1450.82,Insurance payment,Mccoy LLC,,ATM
TXN_E4F0A9C1,CUST_0137_ACC_1,2025-02-20,Wire_Transfer,459.69,Education payment,Pham-Daniel,,Branch
TXN_AB8BC4C6,CUST_0137_ACC_1,2025-07-05,Check_Deposit,1535.33,Grocery purchase,,Branch_Airport_Terminal,Online
TXN_C0CE70FB,CUST_0138_ACC_1,2025-03-20,ACH_Credit,450.1,Investment transfer,,,Mobile
TXN_13CA5680,CUST_0138_ACC_1,2025-06-30,ACH_Credit,3111.12,Restaurant,,,Branch
TXN_48A56ED8,CUST_0138_ACC_1,2025-04-05,Wire_Transfer,2421.63,Investment transfer,,,Online
TXN_BDCF3E37,CUST_0138_ACC_1,2025-07-28,Direct_Deposit,4007.26,Grocery purchase,,,Branch
TXN_51287431,CUST_0138_ACC_1,2025-03-19,Online_Transfer,4203.35,Education payment,,,Online
TXN_6C2D50EB,CUST_0138_ACC_1,2025-04-24,Wire_Transfer,4657.04,Medical payment,,,ATM
TXN_00AB133F,CUST_0138_ACC_1,2025-02-11,Wire_Transfer,4293.33,Bill payment,,,Mobile
TXN_12050D72,CUST_0138_ACC_1,2025-04-26,Check_Deposit,1593.74,Utility bill,,,ATM
TXN_AB39DD34,CUST_0138_ACC_1,2025-07-31,Debit_Purchase,93.31,Gas station,,,Online
TXN_023F525B,CUST_0138_ACC_1,2025-03-22,ACH_Credit,3652.71,Auto loan payment,,,Online
TXN_60ACBCB6,CUST_0138_ACC_1,2025-06-25,ACH_Credit,2896.82,Mortgage payment,Hansen PLC,,Branch
TXN_EAABC100,CUST_0138_ACC_1,2025-05-30,Wire_Transfer,4288.35,Investment transfer,,,Branch
TXN_3375CC34,CUST_0138_ACC_1,2025-06-16,ATM_Withdrawal,2348.28,Utility bill,,,Mobile
TXN_F49DAB61,CUST_0138_ACC_1,2025-06-18,ATM_Withdrawal,50.6,Credit card payment,,,Branch
TXN_FC82E670,CUST_0138_ACC_1,2025-06-23,Debit_Purchase,71.68,Auto loan payment,Kirk Inc,,Mobile
TXN_D7133BD5,CUST_0138_ACC_1,2025-04-04,ACH_Debit,3934.42,Mortgage payment,,,Branch
TXN_D4CE18C3,CUST_0138_ACC_1,2025-05-24,Debit_Purchase,2190.57,Mortgage payment,,Branch_University_District,Electronic
TXN_9BEA3BCE,CUST_0138_ACC_1,2025-06-16,ACH_Debit,1971.49,Auto loan payment,,,Mobile
TXN_CA479C6E,CUST_0138_ACC_1,2025-07-03,ATM_Withdrawal,3020.02,Education payment,,Branch_Eastside_Center,Online
TXN_5BB1D7B1,CUST_0138_ACC_1,2025-03-15,ATM_Withdrawal,3791.65,Rent payment,,Branch_Westside_Plaza,Branch
TXN_2917342A,CUST_0138_ACC_1,2025-07-02,Direct_Deposit,91.33,Insurance payment,,Branch_University_District,Electronic
TXN_5413286B,CUST_0138_ACC_1,2025-02-21,ATM_Withdrawal,4739.75,Credit card payment,"Davis, Sullivan and Howell",,Mobile
TXN_519A5DB6,CUST_0138_ACC_1,2025-05-29,Online_Transfer,4691.07,Credit card payment,Harris-Chase,Branch_Financial_District,ATM
TXN_BFD2261B,CUST_0138_ACC_1,2025-05-01,Wire_Transfer,4425.89,Utility bill,,,Electronic
TXN_67CD577A,CUST_0139_ACC_1,2025-04-04,Check_Deposit,385.05,Grocery purchase,Huang-Fischer,Branch_Southpark_Ave,Electronic
TXN_3BC6C051,CUST_0139_ACC_1,2025-07-25,ACH_Credit,1636.2,Mortgage payment,,,Branch
TXN_32698428,CUST_0139_ACC_1,2025-04-02,ATM_Withdrawal,1245.09,Auto loan payment,,Branch_Downtown_Main,Online
TXN_D84F8439,CUST_0139_ACC_1,2025-02-23,ACH_Debit,3103.88,Restaurant,,,Mobile
TXN_4803D12B,CUST_0139_ACC_1,2025-05-18,ATM_Withdrawal,4353.61,Investment transfer,,Branch_Westside_Plaza,Mobile
TXN_CE80265C,CUST_0139_ACC_1,2025-07-16,Online_Transfer,526.31,Medical payment,,Branch_Suburban_Center,ATM
TXN_319D7F2E,CUST_0139_ACC_1,2025-06-09,Wire_Transfer,3158.16,Bill payment,,,Electronic
TXN_79D19D4C,CUST_0139_ACC_1,2025-05-14,ACH_Debit,4830.02,Investment transfer,,,Electronic
TXN_F8AF1402,CUST_0139_ACC_1,2025-06-19,Online_Transfer,378.61,Gas station,,Branch_Westside_Plaza,Electronic
TXN_DC6EA92C,CUST_0139_ACC_1,2025-05-10,Online_Transfer,3792.15,Education payment,Montgomery-Jones,Branch_University_District,ATM
TXN_540BF361,CUST_0139_ACC_1,2025-02-19,Wire_Transfer,116.42,Investment transfer,,Branch_Eastside_Center,Mobile
TXN_BE3C6801,CUST_0139_ACC_1,2025-06-11,Online_Transfer,1576.19,Credit card payment,,,ATM
TXN_6428F7E0,CUST_0139_ACC_1,2025-07-17,Check_Deposit,11.67,Salary deposit,,,Mobile
TXN_20BCB74D,CUST_0139_ACC_1,2025-06-02,ATM_Withdrawal,3801.9,Bill payment,,Branch_Southpark_Ave,Mobile
TXN_D9CF66CE,CUST_0139_ACC_1,2025-07-06,ACH_Debit,649.01,Auto loan payment,Baldwin PLC,,Mobile
TXN_EDB6462F,CUST_0139_ACC_1,2025-04-07,ACH_Credit,3681.42,Grocery purchase,,,Mobile
TXN_868E734A,CUST_0139_ACC_1,2025-02-26,Debit_Purchase,895.15,Utility bill,,,Mobile
TXN_6E675BD3,CUST_0139_ACC_1,2025-04-13,Check_Deposit,2692.78,Credit card payment,,,Mobile
TXN_600E4632,CUST_0139_ACC_1,2025-07-05,Wire_Transfer,1422.0,Investment transfer,,,Mobile
TXN_549862AA,CUST_0139_ACC_1,2025-06-15,ACH_Credit,1583.18,Auto loan payment,Austin-Arellano,,Online
TXN_43A8681D,CUST_0139_ACC_1,2025-04-02,Direct_Deposit,2686.66,Mortgage payment,,,Electronic
TXN_8CF1DDE2,CUST_0139_ACC_1,2025-03-15,Online_Transfer,485.24,Medical payment,,,Branch
TXN_456B76DE,CUST_0139_ACC_1,2025-07-01,ACH_Credit,4232.86,Bill payment,,,ATM
TXN_378888B4,CUST_0139_ACC_1,2025-03-19,ACH_Debit,3274.11,Education payment,,,Mobile
TXN_8200F1F1,CUST_0139_ACC_1,2025-03-02,Direct_Deposit,2087.27,Bill payment,,,ATM
TXN_ABE1ACBC,CUST_0139_ACC_1,2025-07-31,Wire_Transfer,1507.01,Gas station,Simpson Ltd,,Mobile
TXN_A8152ADB,CUST_0139_ACC_1,2025-07-29,Direct_Deposit,2802.82,Online purchase,,,ATM
TXN_214BB347,CUST_0139_ACC_1,2025-03-19,ATM_Withdrawal,4575.08,Salary deposit,,,ATM
TXN_94A53FA0,CUST_0139_ACC_1,2025-03-15,Direct_Deposit,1947.68,Rent payment,,,Electronic
TXN_FB04783F,CUST_0139_ACC_1,2025-05-30,Wire_Transfer,1997.68,Grocery purchase,,,Online
TXN_C94D1DA4,CUST_0139_ACC_1,2025-03-13,ACH_Credit,3986.31,Investment transfer,Phillips Inc,,Mobile
TXN_45234FC7,CUST_0139_ACC_1,2025-07-07,Check_Deposit,3790.57,Rent payment,,,Branch
TXN_64B166C4,CUST_0139_ACC_1,2025-04-30,Wire_Transfer,182.94,Education payment,,,Online
TXN_B7507182,CUST_0139_ACC_1,2025-04-23,ATM_Withdrawal,2187.12,Utility bill,,,Electronic
TXN_1DE31D6A,CUST_0139_ACC_1,2025-05-14,ACH_Credit,3356.47,Investment transfer,,,Electronic
TXN_A1C15DA2,CUST_0139_ACC_1,2025-08-01,Debit_Purchase,1582.13,Restaurant,,,Branch
TXN_B2CBB9FD,CUST_0139_ACC_1,2025-03-09,Check_Deposit,4795.12,Salary deposit,,,Mobile
TXN_70976381,CUST_0139_ACC_1,2025-03-08,Direct_Deposit,3773.31,Auto loan payment,,,Online
TXN_2BF7000A,CUST_0139_ACC_1,2025-05-07,ACH_Debit,304.29,Gas station,,,Online
TXN_86649A1B,CUST_0139_ACC_1,2025-04-15,Debit_Purchase,1122.87,Investment transfer,,,Branch
TXN_21E77991,CUST_0139_ACC_1,2025-05-17,Debit_Purchase,3050.73,Grocery purchase,,,Online
TXN_F9A76213,CUST_0139_ACC_1,2025-07-15,Debit_Purchase,2757.36,Bill payment,,,ATM
TXN_0F312354,CUST_0139_ACC_1,2025-04-13,ACH_Credit,4782.97,Auto loan payment,,,ATM
TXN_D543CB47,CUST_0139_ACC_1,2025-03-22,Check_Deposit,86.69,Gas station,Lara-Baker,,Branch
TXN_CC371F59,CUST_0139_ACC_1,2025-04-10,ATM_Withdrawal,4440.83,Auto loan payment,,,Online
TXN_E7B26F40,CUST_0139_ACC_1,2025-07-15,Direct_Deposit,4919.71,Bill payment,Flores LLC,,Electronic
TXN_C882068C,CUST_0139_ACC_1,2025-02-16,Direct_Deposit,1460.94,Credit card payment,,,ATM
TXN_C59C3156,CUST_0139_ACC_1,2025-06-07,Check_Deposit,1099.2,Restaurant,Heath-Andersen,,Electronic
TXN_CBDE79C5,CUST_0139_ACC_1,2025-03-19,Direct_Deposit,212.27,Bill payment,"Riley, Davis and Lowery",,Electronic
TXN_E8F203BC,CUST_0139_ACC_1,2025-07-30,Wire_Transfer,4077.72,Medical payment,,,Electronic
TXN_57A6FE2A,CUST_0141_ACC_1,2025-06-10,Check_Deposit,1089.27,Utility bill,,,Mobile
TXN_99224A84,CUST_0141_ACC_1,2025-05-10,ATM_Withdrawal,2340.14,Auto loan payment,,,Online
TXN_D18095AD,CUST_0141_ACC_1,2025-02-21,ACH_Debit,4144.18,Utility bill,,,Branch
